CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label class
3,0.997133075,0.333333333,32,0.151805986,0.5,4,1
1,0.274907578,0.111111111,24,0.026315789,0.5,2,1
1,0.274907578,0.058823529,56,0.026315789,0.5,2,1
3,0.997133075,0.333333333,32,0.151805986,0.5,4,1
3,0.997133075,0.1875,60,0.151805986,0.5,4,1
1,0.274907578,0.125,20,0.026315789,0.5,0,1
1,0.274907578,0.125,20,0.026315789,0.5,0,1
1,0.274907578,0.125,20,0.026315789,0.5,0,1
1,0.274907578,0.058823529,56,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.274907578,0.090909091,32,0.026315789,0.5,2,1
1,0.621334935,0.333333333,3,0.2,0.5,0,1
1,0.621334935,0.333333333,3,0.2,0.5,0,1
1,0.621334935,0.5,2,0.2,0.5,0,1
1,0.621334935,0.5,2,0.2,0.5,0,1
2,0.617529557,0.083333333,165,0.078787879,0.5,0,1
3,0.920942632,0.083333333,308,0.115824916,0.5,0,1
3,0.920942632,0.081081081,319,0.115824916,0.5,4,1
1,0.352956124,0.0625,66,0.058823529,0.5,0,1
1,0.369269373,0.052631579,99,0.066666667,0.5,2,1
3,0.966696552,0.130434783,165,0.137037037,0.5,4,1
1,0.417032391,0.045454545,132,0.090909091,0.5,0,1
3,0.920942632,0.166666667,110,0.115824916,0.5,4,1
3,0.920942632,0.166666667,110,0.115824916,0.5,4,1
3,0.920942632,0.176470588,99,0.115824916,0.5,4,1
1,0.352956124,0.058823529,77,0.058823529,0.5,2,1
3,0.920942632,0.1,242,0.115824916,0.5,4,1
1,0.352956124,0.076923077,33,0.058823529,0.5,2,1
1,0.417032391,0.071428571,44,0.090909091,0.5,0,1
1,0.417032391,0.071428571,44,0.090909091,0.5,0,1
2,0.617529557,0.153846154,44,0.078787879,0.5,3,1
1,0.417032391,0.071428571,44,0.090909091,0.5,0,1
2,0.617529557,0.153846154,44,0.078787879,0.5,3,1
3,0.966696552,0.2,77,0.137037037,0.5,4,1
4,1.290212006,0.210526316,132,0.182491582,0.5,7,1
3,0.920942632,0.176470588,99,0.115824916,0.5,4,1
3,0.920942632,0.230769231,55,0.115824916,0.5,4,1
1,0.369269373,0.076923077,33,0.066666667,0.5,2,1
1,0.352956124,0.066666667,55,0.058823529,0.5,2,1
3,0.966696552,0.15,132,0.137037037,0.5,0,1
1,0.352956124,0.076923077,33,0.058823529,0.5,2,1
3,0.920942632,0.176470588,99,0.115824916,0.5,4,1
3,0.966696552,0.176470588,99,0.137037037,0.5,4,1
1,0.369269373,0.071428571,44,0.066666667,0.5,2,1
2,0.597427179,0.133333333,66,0.07037037,0.5,0,1
1,0.352956124,0.071428571,44,0.058823529,0.5,2,1
2,0.597427179,0.133333333,66,0.07037037,0.5,0,1
3,0.920942632,0.272727273,33,0.115824916,0.5,4,1
1,0.352956124,0.071428571,44,0.058823529,0.5,2,1
1,0.294014104,0.166666667,10,0.033333333,0.5,0,1
1,0.294014104,0.052631579,36,0.033333333,0.5,0,1
1,0.294014104,0.045454545,42,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,1,1
1,0.294014104,0.071428571,26,0.033333333,0.5,0,1
1,0.480898347,0.166666667,10,0.125,0.5,2,1
1,0.294014104,0.5,2,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.294014104,0.090909091,20,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.480898347,0.333333333,4,0.125,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,2,1
1,0.294014104,0.111111111,16,0.033333333,0.5,1,1
1,0.294014104,0.333333333,4,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,2,1
1,0.294014104,0.2,8,0.033333333,0.5,0,1
1,0.294014104,0.125,14,0.033333333,0.5,0,1
1,0.480898347,0.1,18,0.125,0.5,2,1
1,0.294014104,0.2,8,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.294014104,0.2,8,0.033333333,0.5,0,1
1,0.480898347,0.2,8,0.125,0.5,2,1
1,0.294014104,0.142857143,12,0.033333333,0.5,0,1
1,0.294014104,0.125,14,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.294014104,0.2,8,0.033333333,0.5,0,1
1,0.294014104,0.25,6,0.033333333,0.5,0,1
1,0.352956124,0.058823529,77,0.058823529,0.5,0,1
1,0.352956124,0.071428571,56,0.058823529,0.5,1,1
1,0.434294482,0.090909091,35,0.1,0.5,0,1
1,0.434294482,0.090909091,35,0.1,0.5,0,1
1,0.434294482,0.090909091,35,0.1,0.5,0,1
1,0.434294482,0.090909091,35,0.1,0.5,0,1
1,0.434294482,0.090909091,35,0.1,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.352956124,0.055555556,84,0.058823529,0.5,0,1
1,0.352956124,0.058823529,77,0.058823529,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.352956124,0.090909091,35,0.058823529,0.5,1,1
1,0.352956124,0.090909091,35,0.058823529,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.352956124,0.076923077,49,0.058823529,0.5,0,1
1,0.417032391,0.029411765,96,0.090909091,0.5,2,1
1,0.417032391,0.125,18,0.090909091,0.5,2,1
1,0.417032391,0.142857143,15,0.090909091,0.5,2,1
1,0.417032391,0.125,18,0.090909091,0.5,2,1
1,0.417032391,0.142857143,15,0.090909091,0.5,2,1
2,0.975143018,0.4,12,0.257575758,0.5,6,1
2,0.975143018,0.4,12,0.257575758,0.5,6,1
2,0.975143018,0.4,12,0.257575758,0.5,6,1
1,0.417032391,0.071428571,50,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,3,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.265872586,0.1,28,0.023255814,0.5,2,1
2,0.61882871,0.090909091,80,0.082079343,0.5,3,1
1,0.265872586,0.066666667,48,0.023255814,0.5,2,1
2,0.61882871,0.133333333,52,0.082079343,0.5,0,1
1,0.265872586,0.083333333,36,0.023255814,0.5,0,1
2,0.61882871,0.4,12,0.082079343,0.5,0,1
2,0.61882871,0.333333333,16,0.082079343,0.5,0,1
2,0.61882871,0.333333333,16,0.082079343,0.5,3,1
1,0.265872586,0.038461538,92,0.023255814,0.5,0,1
1,0.265872586,0.043478261,80,0.023255814,0.5,0,1
1,0.265872586,0.045454545,76,0.023255814,0.5,0,1
1,0.352956124,0.2,8,0.058823529,0.5,2,1
1,0.265872586,0.111111111,24,0.023255814,0.5,0,1
1,0.352956124,0.111111111,24,0.058823529,0.5,2,1
1,0.265872586,0.076923077,40,0.023255814,0.5,0,1
1,0.265872586,0.066666667,48,0.023255814,0.5,0,1
1,0.352956124,0.083333333,36,0.058823529,0.5,2,1
1,0.265872586,0.0625,52,0.023255814,0.5,0,1
2,0.61882871,0.166666667,40,0.082079343,0.5,0,1
1,0.265872586,0.0625,52,0.023255814,0.5,0,1
1,0.352956124,0.125,20,0.058823529,0.5,2,1
1,0.352956124,0.125,20,0.058823529,0.5,0,1
1,0.265872586,0.083333333,36,0.023255814,0.5,0,1
1,0.265872586,0.111111111,24,0.023255814,0.5,0,1
1,0.265872586,0.142857143,16,0.023255814,0.5,0,1
1,0.265872586,0.125,20,0.023255814,0.5,0,1
1,0.265872586,0.090909091,32,0.023255814,0.5,0,1
2,0.61882871,0.125,56,0.082079343,0.5,3,1
1,0.265872586,0.076923077,40,0.023255814,0.5,2,1
1,0.265872586,0.1,28,0.023255814,0.5,2,1
1,0.265872586,0.125,20,0.023255814,0.5,2,1
1,0.265872586,0.125,20,0.023255814,0.5,0,1
1,0.265872586,0.125,20,0.023255814,0.5,0,1
1,0.265872586,0.125,20,0.023255814,0.5,0,1
1,0.265872586,0.083333333,36,0.023255814,0.5,0,1
1,0.265872586,0.125,20,0.023255814,0.5,0,1
1,0.265872586,0.142857143,16,0.023255814,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,4,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.558110627,0.2,9,0.166666667,0.5,2,1
1,0.558110627,0.142857143,15,0.166666667,0.5,0,1
1,0.558110627,0.2,9,0.166666667,0.5,2,1
1,0.621334935,0.03030303,64,0.2,0.5,0,1
1,0.402429604,0.090909091,20,0.083333333,0.5,0,1
1,0.402429604,0.090909091,20,0.083333333,0.5,3,1
1,0.402429604,0.090909091,20,0.083333333,0.5,2,1
1,0.402429604,0.090909091,20,0.083333333,0.5,3,1
1,0.402429604,0.066666667,28,0.083333333,0.5,2,1
1,0.402429604,0.090909091,20,0.083333333,0.5,0,1
1,0.402429604,0.090909091,20,0.083333333,0.5,3,1
1,0.402429604,0.090909091,20,0.083333333,0.5,2,1
1,0.402429604,0.090909091,20,0.083333333,0.5,3,1
1,0.402429604,0.090909091,20,0.083333333,0.5,3,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.621334935,0.25,6,0.2,0.5,4,1
1,0.621334935,0.25,6,0.2,0.5,4,1
1,0.621334935,0.25,6,0.2,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.333808201,0.090909091,36,0.05,0.5,2,1
1,0.333808201,0.090909091,36,0.05,0.5,2,1
1,0.333808201,0.071428571,54,0.05,0.5,2,1
1,0.333808201,0.111111111,24,0.05,0.5,2,1
1,0.333808201,0.111111111,24,0.05,0.5,2,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
1,0.333808201,0.045454545,102,0.05,0.5,2,1
1,0.333808201,0.045454545,102,0.05,0.5,2,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,3,1
1,0.417032391,0.1,30,0.090909091,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,3,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.318928989,0.045454545,120,0.043478261,0.5,1,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.352956124,0.0625,72,0.058823529,0.5,2,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.066666667,64,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.318928989,0.045454545,120,0.043478261,0.5,1,1
1,0.318928989,0.0625,72,0.043478261,0.5,1,1
1,0.294014104,0.083333333,12,0.033333333,0.5,0,1
3,1.025893409,0.107142857,228,0.163585434,0.5,1,1
1,0.294014104,0.055555556,84,0.033333333,0.5,0,1
2,0.749133717,0.105263158,108,0.144444444,0.5,0,1
3,1.025893409,0.176470588,96,0.163585434,0.5,0,1
3,1.025893409,0.176470588,96,0.163585434,0.5,0,1
2,0.813217664,0.153846154,36,0.171428571,0.5,0,1
2,0.813217664,0.153846154,36,0.171428571,0.5,0,1
3,1.025893409,0.176470588,96,0.163585434,0.5,1,1
1,0.294014104,0.076923077,24,0.033333333,0.5,0,1
2,0.749133717,0.142857143,48,0.144444444,0.5,0,1
2,0.749133717,0.133333333,60,0.144444444,0.5,0,1
2,0.731879306,0.095238095,132,0.130252101,0.5,0,1
2,0.731879306,0.142857143,48,0.130252101,0.5,0,1
2,0.731879306,0.142857143,48,0.130252101,0.5,0,1
1,0.294014104,0.0625,60,0.033333333,0.5,0,1
1,0.294014104,0.076923077,24,0.033333333,0.5,0,1
1,0.294014104,0.058823529,72,0.033333333,0.5,0,1
1,0.294014104,0.0625,60,0.033333333,0.5,0,1
1,0.294014104,0.0625,60,0.033333333,0.5,0,1
2,0.646970228,0.117647059,84,0.092156863,0.5,0,1
1,0.294014104,0.076923077,24,0.033333333,0.5,0,1
2,0.646970228,0.117647059,84,0.092156863,0.5,0,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.333808201,0.090909091,27,0.05,0.5,2,1
1,0.333808201,0.166666667,12,0.05,0.5,2,1
1,0.333808201,0.166666667,12,0.05,0.5,2,1
1,0.333808201,0.142857143,15,0.05,0.5,2,1
1,0.333808201,0.25,6,0.05,0.5,2,1
1,0.333808201,0.052631579,51,0.05,0.5,2,1
1,0.333808201,0.052631579,51,0.05,0.5,2,1
1,0.333808201,0.25,6,0.05,0.5,2,1
1,0.333808201,0.142857143,15,0.05,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.333808201,0.2,9,0.05,0.5,2,1
1,0.621334935,0.2,8,0.2,0.5,0,1
1,0.621334935,0.2,8,0.2,0.5,0,1
1,0.402429604,0.071428571,50,0.083333333,0.5,0,1
1,0.402429604,0.076923077,45,0.083333333,0.5,0,1
3,1.473303455,0.6,15,0.391666667,0.5,0,1
1,0.402429604,0.111111111,25,0.083333333,0.5,0,1
1,0.402429604,0.142857143,15,0.083333333,0.5,0,1
1,0.402429604,0.166666667,10,0.083333333,0.5,0,1
1,0.434294482,0.166666667,10,0.1,0.5,0,1
2,0.915192829,0.333333333,15,0.225,0.5,0,1
1,0.434294482,0.166666667,10,0.1,0.5,0,1
3,1.317622433,0.5,20,0.308333333,0.5,0,1
1,0.345976256,0.02173913,396,0.055555556,0.5,0,1
1,0.402429604,0.023255814,288,0.083333333,0.5,2,1
1,0.402429604,0.023255814,288,0.083333333,0.5,2,1
1,0.402429604,0.01754386,792,0.083333333,0.5,2,1
1,0.402429604,0.018181818,720,0.083333333,0.5,2,1
1,0.455119613,0.018867925,648,0.111111111,0.5,1,1
1,0.345976256,0.025641026,144,0.055555556,0.5,0,1
1,0.345976256,0.025,180,0.055555556,0.5,0,1
1,0.345976256,0.023255814,288,0.055555556,0.5,2,1
1,0.345976256,0.023255814,288,0.055555556,0.5,2,1
1,0.345976256,0.025641026,144,0.055555556,0.5,0,1
1,0.402429604,0.023255814,288,0.083333333,0.5,0,1
1,0.513898342,0.027027027,72,0.142857143,0.5,2,1
1,0.417032391,0.020408163,504,0.090909091,0.5,0,1
5,2.090258278,0.135135135,216,0.46031746,0.5,8,1
1,0.513898342,0.026315789,108,0.142857143,0.5,2,1
1,0.455119613,0.025641026,144,0.111111111,0.5,0,1
1,0.345976256,0.026315789,108,0.055555556,0.5,0,1
1,0.455119613,0.021276596,432,0.111111111,0.5,2,1
2,0.815793374,0.055555556,72,0.173611111,0.5,2,1
1,0.402429604,0.021276596,432,0.083333333,0.5,0,1
1,0.402429604,0.023255814,288,0.083333333,0.5,2,1
1,0.513898342,0.027777778,36,0.142857143,0.5,2,1
1,0.434294482,0.027027027,72,0.1,0.5,0,1
1,0.513898342,0.027027027,72,0.142857143,0.5,4,1
1,0.513898342,0.027777778,36,0.142857143,0.5,4,1
1,0.417032391,0.025,180,0.090909091,0.5,0,1
1,0.417032391,0.025,180,0.090909091,0.5,0,1
1,0.455119613,0.026315789,108,0.111111111,0.5,2,1
1,0.434294482,0.027027027,72,0.1,0.5,0,1
1,0.455119613,0.026315789,108,0.111111111,0.5,2,1
5,2.090258278,0.135135135,216,0.46031746,0.5,8,1
1,0.279055313,0.083333333,42,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.083333333,42,0.027777778,0.5,2,1
1,0.417032391,0.052631579,84,0.090909091,0.5,0,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.071428571,54,0.027777778,0.5,2,1
1,0.279055313,0.071428571,54,0.027777778,0.5,0,1
1,0.279055313,0.076923077,48,0.027777778,0.5,0,1
2,0.713349795,0.25,24,0.127777778,0.5,3,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.434294482,0.142857143,12,0.1,0.5,0,1
1,0.279055313,0.142857143,12,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,0,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.417032391,0.1,30,0.090909091,0.5,0,1
1,0.417032391,0.1,30,0.090909091,0.5,0,1
1,0.434294482,0.142857143,12,0.1,0.5,0,1
1,0.279055313,0.052631579,84,0.027777778,0.5,2,1
1,0.279055313,0.083333333,42,0.027777778,0.5,0,1
1,0.279055313,0.090909091,36,0.027777778,0.5,2,1
1,0.279055313,0.071428571,54,0.027777778,0.5,2,1
1,0.279055313,0.083333333,42,0.027777778,0.5,2,1
1,0.279055313,0.083333333,42,0.027777778,0.5,2,1
1,0.279055313,0.125,18,0.027777778,0.5,2,1
1,0.279055313,0.090909091,36,0.027777778,0.5,0,1
1,0.279055313,0.083333333,42,0.027777778,0.5,0,1
1,0.279055313,0.071428571,54,0.027777778,0.5,2,1
1,0.513898342,0.038461538,72,0.142857143,0.5,1,1
1,0.513898342,0.076923077,33,0.142857143,0.5,1,1
1,0.288539008,0.05,108,0.03125,0.5,0,1
2,0.612054461,0.076923077,192,0.076704545,0.5,0,1
1,0.323515453,0.055555556,84,0.045454545,0.5,0,1
2,0.612054461,0.095238095,132,0.076704545,0.5,0,1
2,0.612054461,0.08,180,0.076704545,0.5,0,1
1,0.288539008,0.058823529,72,0.03125,0.5,0,1
2,0.612054461,0.090909091,144,0.076704545,0.5,0,1
1,0.288539008,0.047619048,120,0.03125,0.5,0,1
1,0.288539008,0.04,168,0.03125,0.5,0,1
1,0.288539008,0.058823529,72,0.03125,0.5,0,1
1,0.288539008,0.043478261,144,0.03125,0.5,0,1
2,0.738538746,0.142857143,48,0.133333333,0.5,0,1
2,0.588640637,0.142857143,48,0.066964286,0.5,0,1
1,0.288539008,0.071428571,36,0.03125,0.5,0,1
1,0.288539008,0.05,108,0.03125,0.5,0,1
2,0.738538746,0.111111111,96,0.133333333,0.5,0,1
1,0.288539008,0.055555556,84,0.03125,0.5,0,1
1,0.288539008,0.043478261,144,0.03125,0.5,0,1
2,0.738538746,0.142857143,48,0.133333333,0.5,0,1
1,0.288539008,0.043478261,144,0.03125,0.5,0,1
1,0.288539008,0.047619048,120,0.03125,0.5,0,1
1,0.288539008,0.0625,60,0.03125,0.5,0,1
1,0.288539008,0.058823529,72,0.03125,0.5,0,1
1,0.288539008,0.0625,60,0.03125,0.5,0,1
1,0.288539008,0.058823529,72,0.03125,0.5,0,1
1,0.288539008,0.045454545,132,0.03125,0.5,0,1
1,0.288539008,0.0625,60,0.03125,0.5,0,1
1,0.288539008,0.032258065,240,0.03125,0.5,0,1
1,0.288539008,0.071428571,36,0.03125,0.5,0,1
1,0.288539008,0.047619048,120,0.03125,0.5,0,1
2,0.588640637,0.125,72,0.066964286,0.5,0,1
2,0.588640637,0.125,72,0.066964286,0.5,0,1
2,0.588640637,0.125,72,0.066964286,0.5,0,1
2,0.588640637,0.125,72,0.066964286,0.5,0,1
2,0.588640637,0.125,72,0.066964286,0.5,0,1
1,0.288539008,0.04,168,0.03125,0.5,0,1
1,0.288539008,0.043478261,144,0.03125,0.5,0,1
1,0.288539008,0.055555556,84,0.03125,0.5,0,1
1,0.288539008,0.055555556,84,0.03125,0.5,0,1
1,0.288539008,0.047619048,120,0.03125,0.5,0,1
2,0.612054461,0.117647059,84,0.076704545,0.5,0,1
2,0.612054461,0.117647059,84,0.076704545,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
1,0.323515453,0.055555556,84,0.045454545,0.5,0,1
1,0.323515453,0.055555556,84,0.045454545,0.5,0,1
2,0.588640637,0.142857143,48,0.066964286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.633909829,0.105263158,108,0.085714286,0.5,0,1
2,0.588640637,0.142857143,48,0.066964286,0.5,0,1
2,0.788927814,0.153846154,54,0.161111111,0.5,3,1
2,0.788927814,0.25,24,0.161111111,0.5,3,1
1,0.339623272,0.125,18,0.052631579,0.5,2,1
1,0.339623272,0.043478261,108,0.052631579,0.5,3,1
1,0.339623272,0.047619048,96,0.052631579,0.5,2,1
2,0.788927814,0.25,24,0.161111111,0.5,3,1
1,0.333808201,0.1,30,0.05,0.5,2,1
2,0.705912248,0.071428571,144,0.117647059,0.5,0,1
2,0.705912248,0.1,96,0.117647059,0.5,0,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
1,0.339623272,0.055555556,78,0.052631579,0.5,2,1
2,0.705912248,0.071428571,144,0.117647059,0.5,0,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
2,0.705912248,0.2,36,0.117647059,0.5,3,1
1,0.333808201,0.1,30,0.05,0.5,2,1
2,0.705912248,0.133333333,66,0.117647059,0.5,3,1
1,0.333808201,0.090909091,36,0.05,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.339623272,0.111111111,24,0.052631579,0.5,3,1
1,0.339623272,0.111111111,24,0.052631579,0.5,3,1
2,0.705912248,0.222222222,30,0.117647059,0.5,3,1
2,0.705912248,0.222222222,30,0.117647059,0.5,3,1
1,0.339623272,0.055555556,78,0.052631579,0.5,2,1
1,0.339623272,0.071428571,54,0.052631579,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.339623272,0.090909091,36,0.052631579,0.5,2,1
1,0.339623272,0.090909091,36,0.052631579,0.5,0,1
1,0.455119613,0.090909091,20,0.111111111,0.5,1,1
1,0.434294482,0.058823529,80,0.1,0.5,1,1
1,0.434294482,0.035714286,190,0.1,0.5,0,1
1,0.434294482,0.058823529,80,0.1,0.5,0,1
1,0.434294482,0.052631579,100,0.1,0.5,0,1
1,0.480898347,0.071428571,50,0.125,0.5,0,1
1,0.434294482,0.1,10,0.1,0.5,0,1
1,0.434294482,0.083333333,30,0.1,0.5,0,1
1,0.480898347,0.076923077,40,0.125,0.5,0,1
1,0.72134752,0.090909091,20,0.25,0.5,0,1
1,0.434294482,0.041666667,150,0.1,0.5,0,1
1,0.513898342,0.055555556,90,0.142857143,0.5,2,1
1,0.455119613,0.090909091,20,0.111111111,0.5,0,1
2,0.969017956,0.153846154,50,0.253968254,0.5,2,1
1,0.434294482,0.058823529,80,0.1,0.5,0,1
1,0.480898347,0.071428571,50,0.125,0.5,0,1
1,0.72134752,0.090909091,20,0.25,0.5,0,1
1,0.480898347,0.076923077,40,0.125,0.5,0,1
1,0.434294482,0.090909091,20,0.1,0.5,0,1
1,0.480898347,0.066666667,60,0.125,0.5,0,1
1,0.455119613,0.090909091,20,0.111111111,0.5,1,1
1,0.434294482,0.058823529,80,0.1,0.5,0,1
1,0.480898347,0.076923077,40,0.125,0.5,0,1
1,0.434294482,0.071428571,50,0.1,0.5,1,1
1,0.434294482,0.066666667,60,0.1,0.5,0,1
1,0.455119613,0.090909091,20,0.111111111,0.5,1,1
1,0.480898347,0.090909091,20,0.125,0.5,0,1
1,0.480898347,0.076923077,40,0.125,0.5,0,1
1,0.513898342,0.090909091,20,0.142857143,0.5,2,1
2,0.788927814,0.153846154,54,0.161111111,0.5,3,1
2,0.788927814,0.25,24,0.161111111,0.5,3,1
1,0.339623272,0.125,18,0.052631579,0.5,2,1
1,0.339623272,0.043478261,108,0.052631579,0.5,2,1
1,0.339623272,0.047619048,96,0.052631579,0.5,2,1
2,0.788927814,0.25,24,0.161111111,0.5,3,1
1,0.333808201,0.1,30,0.05,0.5,2,1
2,0.705912248,0.071428571,144,0.117647059,0.5,0,1
2,0.705912248,0.1,96,0.117647059,0.5,0,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
1,0.339623272,0.055555556,78,0.052631579,0.5,2,1
2,0.705912248,0.071428571,144,0.117647059,0.5,0,1
1,0.333808201,0.142857143,12,0.05,0.5,2,1
2,0.705912248,0.2,36,0.117647059,0.5,3,1
1,0.333808201,0.1,30,0.05,0.5,2,1
2,0.705912248,0.133333333,66,0.117647059,0.5,3,1
1,0.333808201,0.090909091,36,0.05,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.339623272,0.111111111,24,0.052631579,0.5,2,1
1,0.339623272,0.111111111,24,0.052631579,0.5,2,1
2,0.705912248,0.222222222,30,0.117647059,0.5,3,1
2,0.705912248,0.222222222,30,0.117647059,0.5,3,1
1,0.339623272,0.055555556,78,0.052631579,0.5,2,1
1,0.339623272,0.071428571,54,0.052631579,0.5,2,1
1,0.333808201,0.125,18,0.05,0.5,2,1
1,0.339623272,0.090909091,36,0.052631579,0.5,2,1
1,0.339623272,0.090909091,36,0.052631579,0.5,0,1
1,0.345976256,0.111111111,21,0.055555556,0.5,0,1
1,0.345976256,0.047619048,57,0.055555556,0.5,4,1
1,0.345976256,0.111111111,21,0.055555556,0.5,2,1
1,0.345976256,0.111111111,21,0.055555556,0.5,2,1
1,0.345976256,0.142857143,15,0.055555556,0.5,4,1
1,0.345976256,0.142857143,15,0.055555556,0.5,4,1
1,0.345976256,0.142857143,15,0.055555556,0.5,2,1
1,0.345976256,0.142857143,15,0.055555556,0.5,0,1
1,0.345976256,0.142857143,15,0.055555556,0.5,2,1
1,0.345976256,0.090909091,27,0.055555556,0.5,0,1
1,0.345976256,0.111111111,21,0.055555556,0.5,2,1
1,0.345976256,0.142857143,15,0.055555556,0.5,2,1
